"","Date Of Sale","Address","Postal Code","County","Price","Not Full Market Price","VAT Exclusive","Description Of Property","Property Size Description"
"5690","15/05/2019","129 ANNAMOE DR, CABRA, DUBLIN 7","Dublin 7","Dublin",280000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5691","15/05/2019","13 PORTMARNOCK DR, PORTMARNOCK, DUBLIN","Dublin 13","Dublin",465000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5692","15/05/2019","14 ANNAVILLE GROVE, DUNDRUM, DUBLIN 14","Dublin 14","Dublin",450000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5694","15/05/2019","153 GLEANN NA RI, DRUID VALLEY, CABINTEELY DUBLIN 18","Dublin 18","Dublin",370000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5695","15/05/2019","159 THE RECTORY, STEPASIDE, DUBLIN","Dublin 18","Dublin",560000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5697","15/05/2019","187 THE LINKS, ELMPARK, DUBLIN 4","Dublin 4","Dublin",450000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5698","15/05/2019","20 LORETO AVE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin",325000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5701","15/05/2019","25B THORNVILLE RD, KILBARRACK, DUBLIN 5","Dublin 5","Dublin",314000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5703","15/05/2019","29 GURTEEN PARK BALLYFERMOT, DUBLIN 10, DUBLIN","Dublin 10","Dublin",215000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5704","15/05/2019","290 KILLINARDEN EST, TALLAGHT, DUBLIN 24","Dublin 24","Dublin",250000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5706","15/05/2019","312 TONLEGEE RD, RAHENY, DUBLIN 5","Dublin 5","Dublin",396000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5708","15/05/2019","33 WELLMOUNT CRESCENT, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin",235000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5710","15/05/2019","35 KNOCKLYON GATE, KNOCKLYON, DUBLIN 16","Dublin 16","Dublin",281000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5714","15/05/2019","4 TRIMBLESTON, GOATSTOWN RD, GOATSTOWN DUBLIN 14","Dublin 14","Dublin",457500,"No","No","Second-Hand Dwelling house /Apartment",NA
"5715","15/05/2019","409 VIRGINIA HEIGHTS, TALLAGHT, DUBLIN 24","Dublin 24","Dublin",305000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5718","15/05/2019","59 WHITEHALL SQ, WHITEHALL RD WEST, DUBLIN 12","Dublin 12","Dublin",55000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5720","15/05/2019","60 VERBENA AVE, BAYSIDE, SUTTON DUBLIN 13","Dublin 13","Dublin",388000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5721","15/05/2019","71 GLASLYN, HOWTH RD, CLONTARF DUBLIN 3","Dublin 5","Dublin",420000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5724","15/05/2019","77 BEACH DALE COURT, BALLYCULLEN, TALLAGHT DUBLIN 24","Dublin 24","Dublin",268000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5725","15/05/2019","82 GLASLYN, HOWTH RD, DUBLIN","Dublin 3","Dublin",267000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5727","15/05/2019","9 REDFERN AVE, PORTMARNOCK, DUBLIN","Dublin 13","Dublin",515000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5728","15/05/2019","90 BLACKHALL SQ, BRUNSWICK ST NORTH, DUBLIN 7","Dublin 7","Dublin",213500,"No","No","Second-Hand Dwelling house /Apartment",NA
"5730","15/05/2019","APT 132, THE RICHMOND, BRUNSWICK ST NORTH DUBLIN 7","Dublin 7","Dublin",270000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5731","15/05/2019","APT 16 BLOCK B, THE BOTTLE WORKS, DERMOT OHURLEY AVE DUBLIN 4","Dublin 4","Dublin",385000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5732","15/05/2019","APT 38 VIRGINIA HALL, BELGARD SQ WEST, DUBLIN 18","Dublin 24","Dublin",220000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5733","15/05/2019","APT 46 BELFREY HALL, CITY WEST, DUBLIN","Dublin 24","Dublin",204000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5734","15/05/2019","APT 51, SMITHFIELD VILLAGE, DUBLIN 7","Dublin 7","Dublin",310500,"No","No","Second-Hand Dwelling house /Apartment",NA
"5736","15/05/2019","MARYFIELD, SCHOLARSTOWN RD, TEMPLEOGUE DUBLIN 16","Dublin 16","Dublin",1925000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5739","16/05/2019","10 DELHURST AVE, ONGAR PARK, DUBLIN 15","Dublin 15","Dublin",240000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5741","16/05/2019","10 MULBERRY COURT, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin",260000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5743","16/05/2019","116 CLIFDEN COURT, ELLIS QUAY, DUBLIN 7","Dublin 7","Dublin",240000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5744","16/05/2019","12 BURNSIDE, SANTRY, DUBLIN 9","Dublin 9","Dublin",320000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5745","16/05/2019","12 CLANBOY RD, DONNYCARNEY, DUBLIN 5","Dublin 5","Dublin",340000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5747","16/05/2019","13 CASSIAN COURT EAST, ROYAL CANAL PARK, PELLETSTOWN","Dublin 15","Dublin",285000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5749","16/05/2019","13 PARC NA SILLA AVE, LOUGHLINSTOWN, DUBLIN","Dublin 18","Dublin",435000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5750","16/05/2019","17 SADDLERS COURT, ARDEE RD, RATHMINES","Dublin 6","Dublin",320000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5752","16/05/2019","18 BALLYGALL PL, FINGLAS EAST, DUBLIN 11","Dublin 11","Dublin",305000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5754","16/05/2019","19 O'CASEY HALL, COLLEGEWOOD, CASTLEKNOCK","Dublin 15","Dublin",231000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5755","16/05/2019","193 LANDEN RD, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin",242000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5758","16/05/2019","22 KINGSLAND PARADE, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin",350000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5762","16/05/2019","29 AILESBURY MEWS, DUBLIN 4, DUBLIN","Dublin 4","Dublin",462000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5763","16/05/2019","3 BEECHFIELD GREEN, CASTAHEANY, DUBLIN 15","Dublin 15","Dublin",275000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5764","16/05/2019","3 WARRENSTOWN CLOSE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin",257000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5769","16/05/2019","34 GULISTAN COTTAGES, RATHMINES, DUBLIN 6","Dublin 6","Dublin",405000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5770","16/05/2019","346 COLLINSWOOD, COLLINS AVE, DUBLIN 9","Dublin 9","Dublin",375000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5773","16/05/2019","44 CASTLEGRANGE, PARK CASTHEANY CLONEE, DUBLIN 15","Dublin 15","Dublin",275000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5774","16/05/2019","44 GRACE OMALLEY DR, HOWTH, DUBLIN","Dublin 13","Dublin",5e+05,"No","No","Second-Hand Dwelling house /Apartment",NA
"5775","16/05/2019","44 IVY EXCHANGE, PARNELL ST, DUBLIN 1","Dublin 1","Dublin",490000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5777","16/05/2019","5 BELFRY AVE, CITYWEST, DUBLIN 24","Dublin 24","Dublin",335000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5778","16/05/2019","5 CHAPLAINS ROW, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin",215000,"No","No","Second-Hand Dwelling house /Apartment",NA
"5780","16/05/2019","52  RATHVILLY DRIVE, FINGLAS, DUBLIN 11","Dublin 11","Dublin",195000,"No","No","Second-Hand Dwelling house /Apartment",NA
